id,reportingPeriod,state,legalAgencyName,projectType,projectStartDate,projectEndDate,nameOfProgram,fundingAmount
bfc79dcf-5f02-4317-98ff-1f8edfeffb6e,2020,Arkansas,Randolph County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,23387.73
6c1bad31-ed19-4578-be61-552af84ce011,2020,Arkansas,Saline County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,66513.55
0fc1a0ce-1120-4689-8095-59316253da3a,2020,Arkansas,Scott County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,1902.58
64ad6f0d-ecca-4ab3-a144-f6b4bcf998a4,2020,Arkansas,Searcy County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,15049.58
0dae9075-9138-426f-be6a-e151e4a4888c,2020,Arkansas,Sebastian County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,64811.78
cdfc6324-3517-4a01-ab9e-966173036593,2020,Arkansas,Sevier County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,28305.44
34014d7c-e047-4071-97c3-ef522c921f2e,2020,Arkansas,Sharp County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,25114.70
421619de-0d26-4cce-9296-f26863d325bb,2020,Arkansas,St. Francis County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,15244.66
1fa3b62f-9dfd-4d31-befa-fbde1e24db94,2020,Arkansas,Stone County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,16600.18
b89b580d-ac80-4371-835d-b0736b2c9daa,2020,Arkansas,Union County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,37481.61
24b1d68b-4615-4c13-a01e-1553ca9a827b,2020,Arkansas,Van Buren County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,16887.63
1b8990f1-7714-44d7-b114-3cb436f5170f,2020,Arkansas,Washington County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,92274.18
e7ec9f8c-a43c-4c50-a67d-cd20fe0aeda6,2020,Arkansas,White County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,54319.13
710989b6-4de2-466b-a87a-f18621b06dff,2020,Arkansas,Woodruff County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,11144.87
fd113862-f9f5-4784-a14c-6d143d558c28,2020,Arkansas,Yell County Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,EMPG,32038.16
14d1ba21-4d6a-4b6c-a124-653158cc69df,2020,California,OA-Alameda County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,460873.00
b437898c-0486-4e3b-8553-8f30298ee974,2020,California,OA-Alpine County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,125234.00
46dc7099-b6f6-4291-875c-66c424e4d250,2020,California,OA-Amador County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,108616.00
8733952a-1328-46d8-a664-d9c1994d9c3e,2020,California,OA-Amador County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2022-04-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,2632.00
ad7039ab-6220-46ce-b3bc-ac2a17de42b2,2020,California,OA-Barona Band of Mission Indians,Enhancecapabilitiestorespondtoallhazardsevents,2021-01-01T00:00:00.000Z,2023-03-01T00:00:00.000Z,EMPG,101447.00
94386dde-a551-42fd-b1a8-1fa55e9b6197,2020,California,OA-Butte County,AdministerandmanagetheHomelandSecurityGrantProgram,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,71451.00
5115f047-aefe-4545-9176-6cd48aa8d3dd,2020,California,OA-Butte County,developenhanceinteroperablecommunicationssystems,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,20100.00
8ae8525d-6285-46a8-8942-376ce8b9ca2f,2020,California,OA-Butte County,developenhanceplansproceduresandprotocols,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,60015.00
8203e3d1-0b96-4ec8-a501-5af0601b1ffc,2020,California,OA-Butte County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,1000.00
671c5159-32e4-4f5d-aa8c-bb156cf1e01b,2020,California,OA-Butte County,establishenhanceemergencyoperationscenter,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,18000.00
39f22218-3de3-480a-a009-97b1fd457ad4,2020,California,OA-Calaveras County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,356.00
07c18612-e783-41d7-acda-030ce5c33eea,2020,California,OA-Calaveras County,developenhanceinteroperablecommunicationssystems,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,18000.00
c949fae2-aeb3-421b-be51-6a301d6ff9ed,2020,California,OA-Calaveras County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,5000.00
f78c1592-7092-4e7b-a6d1-97becc5efc58,2020,California,OA-Calaveras County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,67198.00
388d2aed-83dc-43af-9244-e139d9b87716,2020,California,OA-Calaveras County,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,1102.00
fd2cc918-f4b2-4ac9-9af4-d8bb714dcb6a,2020,California,OA-Calaveras County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-02-01T00:00:00.000Z,2021-04-01T00:00:00.000Z,EMPG,2196.00
af7f3cd2-aca2-4103-9348-234da03b0695,2020,California,OA-Calaveras County,establishenhancecybersecurityprogram,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,2278.00
12572bec-c1b3-48d3-9a36-7318401a5f6a,2020,California,OA-Calaveras County,establishenhanceemergencyoperationscenter,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,6257.00
9cefc930-3132-4194-b696-9743863673b5,2020,California,OA-Calaveras County,establishenhanceemergencyplansandprocedurestoreflecttheNationalResponsePlan,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,17154.00
d3638cc7-f39c-4964-be58-db8c6ac2995b,2020,California,OA-Calaveras County,establishenhanceexplosiveordnancedisposalunitsbombsquads,2020-02-01T00:00:00.000Z,2021-04-01T00:00:00.000Z,EMPG,14390.00
9672fbb8-1899-45c7-9bab-a14a50c6544e,2020,California,OA-Calaveras County,establishenhancepublicprivateemergencypreparednessprogram,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z,EMPG,147.00
71da2bb3-64ca-4b58-8cc9-216063d9cf69,2020,California,OA-Colusa County,AdministerandmanagetheHomelandSecurityGrantProgram,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7836.00
c47a5f34-c85d-4c51-b63d-508374c6f104,2020,California,OA-Colusa County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,90533.00
f181bece-365d-4e29-8cfd-5264ba461496,2020,California,OA-Contra Costa County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,105966.00
edc571aa-ab51-4b53-86ec-ffba2bea73bc,2020,California,OA-Contra Costa County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,135875.00
cf4b0166-3fc9-45e8-bfcd-3539c70d9664,2020,California,OA-Del Norte County,Enhancecapabilitiestorecoverfromallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,58957.00
783c0894-0e9c-403c-8668-799327ddecd5,2020,California,OA-Del Norte County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,11733.00
2f9e7d73-63fb-4a76-9f5d-ae35b0b33948,2020,California,OA-Del Norte County,establishenhancecitizenvolunteerinitiatives,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,1519.00
1fb7ef8e-13b0-4003-90fd-dfd37ea7f179,2020,California,OA-Del Norte County,establishenhancecybersecurityprogram,2020-10-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,58304.00
4a69faf5-9dc3-4071-a8f7-88bd3b48984f,2020,California,OA-El Dorado County,developenhanceplansproceduresandprotocols,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,163601.00
b0836b5e-5f0c-4a9a-ba1e-dca19f3fb326,2020,California,OA-Fresno County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,311399.00
defba26d-3d67-4103-9468-ca2884f3ac06,2020,California,OA-Fresno County,developenhanceinteroperablecommunicationssystems,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,18478.00
daf33a11-8376-4212-9596-ee0ea241c34d,2020,California,OA-Glenn County,developenhanceplansproceduresandprotocols,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,71319.00
fb656e20-f8bd-494c-9b94-1c1af56cec15,2020,California,OA-Glenn County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,59542.00
ce123e4e-d9e8-4337-832e-2cddcb65f824,2020,California,OA-Hoopa Valley Tribe,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2021-01-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,89551.00
fd4ae91d-94e1-47de-b692-fefbc973fcaf,2020,California,OA-Hoopa Valley Tribe,establishenhancepublicprivateemergencypreparednessprogram,2021-01-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7000.00
d0db414d-aff3-4c4a-a525-4c60a4f776c0,2020,California,OA-Humboldt County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,129792.00
dd5045b3-45ef-4dc4-a9f9-7b59f4d3982b,2020,California,OA-Humboldt County,developenhanceinteroperablecommunicationssystems,2020-07-01T00:00:00.000Z,2021-06-01T00:00:00.000Z,EMPG,17850.00
feafafb8-86d1-4f3c-baff-e45607d40ce8,2020,California,OA-Humboldt County,developenhanceplansproceduresandprotocols,2021-02-01T00:00:00.000Z,2025-06-01T00:00:00.000Z,EMPG,2199.00
1edbdaa2-3f64-4349-9e2f-1e9a1ab926de,2020,California,OA-Humboldt County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2021-02-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,2383.00
9f9f38ab-6ba7-4f59-90c2-a3daeb969680,2020,California,OA-Imperial County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,155202.00
bf69b83c-4ec0-493c-98af-c62d149bf259,2020,California,OA-Imperial County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,8081.00
81fdb4a4-c7f3-49b3-9165-c4e42767a1f9,2020,California,OA-Inyo County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2022-03-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,1962.00
b7ca9546-acce-4b09-93ee-ec27ea6cbd92,2020,California,OA-Inyo County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,75894.00
19d38d8e-abf9-4b70-a641-61874bdf0b49,2020,California,OA-Inyo County,developenhanceplansproceduresandprotocols,2021-03-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,EMPG,1819.00
0fcd9b86-9fcf-43ae-b038-b24f8f69ded1,2020,California,OA-Kern County,establishenhancecitizenvolunteerinitiatives,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,56103.00
0c450134-c290-4184-b6fe-cda449055bfa,2020,California,OA-Kern County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,50292.00
3d3ea551-afaf-49b9-a2f9-b2d205857a6f,2020,California,OA-Kern County,establishenhanceemergencyoperationscenter,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,203003.00
983b2585-52ae-4c07-8b95-6160b5bdcfd0,2020,California,OA-Kings County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-05-01T00:00:00.000Z,EMPG,9279.00
ee8c7601-ebcb-4412-9613-73c781c8ded9,2020,California,OA-Kings County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2021-06-01T00:00:00.000Z,EMPG,92888.00
f7c4fbb6-9683-4e87-8099-026155dd1b4c,2020,California,OA-Kings County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-03-01T00:00:00.000Z,EMPG,23471.00
893c91fa-90a0-4f87-85ed-801921651162,2020,California,OA-Kings County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-05-01T00:00:00.000Z,EMPG,8750.00
cec7c77c-0428-4b00-ab79-8531f7b68115,2020,California,OA-Kings County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,1656.00
80834ad5-fd9e-498e-9691-54e6c233ab7e,2020,California,OA-Kings County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-07-01T00:00:00.000Z,2021-06-01T00:00:00.000Z,EMPG,19883.00
ea61c1f7-2e82-4c24-a77f-94336256d2bf,2020,California,OA-Lake County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,138093.00
926e1515-a432-4fe4-afd7-d36d64d436ef,2020,California,OA-Lassen County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,131067.00
7aecfa09-e572-4831-934f-f336b34061de,2020,California,OA-Los Angeles County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-11-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,2012785.00
74364a79-8f39-4092-811d-81cb0800c7db,2020,California,OA-Los Angeles County,developenhanceplansproceduresandprotocols,2020-11-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,11573.00
13d234b0-791b-4c13-86c0-30c2eec852a5,2020,California,OA-Los Angeles County,Enhancecapabilitiestorecoverfromallhazardsevents,2020-11-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,3600.00
fe711b51-4371-4ec3-9c94-9e6b02499578,2020,California,OA-Los Angeles County,Enhancecapabilitiestorespondtoallhazardsevents,2021-06-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,154190.00
91f242f8-3eea-4b7e-8792-ea296f0114fe,2020,California,OA-Los Angeles County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,5963.00
66cb6255-cab4-4881-9815-a445d0034fc8,2020,California,OA-Madera County,developenhanceinteroperablecommunicationssystems,2021-01-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,17957.00
9d356d9a-b397-49f9-aba8-b6c11769ceb0,2020,California,OA-Madera County,Enhancecapabilitiestorespondtoallhazardsevents,2021-01-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,4000.00
dba24a38-3547-4774-805a-37cb0163744c,2020,California,OA-Madera County,establishenhancepublicprivateemergencypreparednessprogram,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,134880.00
18a98775-a23b-4eb2-beee-71a262679000,2020,California,OA-Marin County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,8875.00
0028d8f3-b6d2-4a0a-96ae-5b8083933771,2020,California,OA-Marin County,developenhanceinteroperablecommunicationssystems,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,53256.00
588aa804-66f4-4758-8891-b4d355be2380,2020,California,OA-Marin County,developenhanceplansproceduresandprotocols,2020-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,EMPG,87730.00
3c026c4f-17b0-44a8-9f54-98e62e8bdad3,2020,California,OA-Marin County,Enhancecapabilitiestorespondtoallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,5020.00
5313c543-5a69-473d-928f-213ef0779934,2020,California,OA-Mariposa County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,128635.00
0965ef29-ccb3-4a67-9a2c-96ecec304680,2020,California,OA-Mendocino County,AdministerandmanagetheHomelandSecurityGrantProgram,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7145.00
601f1c9b-bcff-45f7-bfa0-32de92053537,2020,California,OA-Mendocino County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,135764.00
e97d7a62-e0ba-48ca-b57b-fed986de35b0,2020,California,OA-Merced County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-07-01T00:00:00.000Z,2021-06-01T00:00:00.000Z,EMPG,150000.00
4734c9f3-97d2-4303-8590-39669cb96c7d,2020,California,OA-Merced County,establishenhanceemergencyoperationscenter,2021-01-01T00:00:00.000Z,2021-06-01T00:00:00.000Z,EMPG,15397.00
27a960f9-e280-4ae2-af30-fb6d083aa9f9,2020,California,OA-Merced County,establishenhanceemergencyoperationscenter,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,16530.00
7ece687e-c1b2-4a7a-9577-b3b9271bf10b,2020,California,OA-Modoc County,establishenhanceemergencyoperationscenter,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,126932.00
08d1bf6c-67e4-4f1d-8d99-353bc4083408,2020,California,OA-Mono County,developenhanceplansproceduresandprotocols,2021-01-01T00:00:00.000Z,2023-06-01T00:00:00.000Z,EMPG,120860.00
27c54b45-39e9-44e1-835b-cf7a5667e56b,2020,California,OA-Monterey County,AdministerandmanagetheHomelandSecurityGrantProgram,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,214620.00
23aef83a-984b-4aea-a164-5e851961efc0,2020,California,OA-Napa County,AdministerandmanagetheHomelandSecurityGrantProgram,2020-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,EMPG,4026.00
8b0adb77-abc1-48c7-9c70-f187075dc2ea,2020,California,OA-Napa County,Enhancecapabilitiestorespondtoallhazardsevents,2022-03-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,11993.00
8c931bef-2d3a-4cc9-86cb-01f77aeaa4ca,2020,California,OA-Napa County,Enhancecapabilitiestorespondtoallhazardsevents,2022-03-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,EMPG,17401.00
7a70187e-250a-4cfa-b750-9bc0cecbdfee,2020,California,OA-Napa County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2022-04-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,370.00
66ddaed5-84ed-4a86-bb37-08bfdab0588d,2020,California,OA-Napa County,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2021-09-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,EMPG,78582.00
da8d6bf2-abe6-4c5d-80b5-57fbc3dfb4ee,2020,California,OA-Nevada County,Enhancecapabilitiestorecoverfromallhazardsevents,2020-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,127400.00
